Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
edsonalvarez_MEX,Edson Alvarez,Mexico,West Ham,MF,Defensive_Midfielder,81,66,58,69,72,83,87
waldemaranton_GER,Waldemar Anton,Germany,Borussia Dortmund,DF,Centre_Back,81,69,46,65,67,81,83
alphonseareola_FRA,Alphonse Areola,France,West Ham,GK,Goalkeeper,81,82,77,74,83,55,80
marcoasensio_SPA,Marco Asensio,Spain,Paris SG,FW,Right_Winger,81,76,79,81,83,43,63
rodrigobentancur_URU,Rodrigo Bentancur,Uruguay,Spurs,MF,Central_Midfielder,81,67,68,80,82,79,76
alexberenguer_SPA,Alex Berenguer,Spain,Athletic Club,MF,Side_Midfielder,81,85,75,75,83,64,68
sergiobusquets_SPA,Sergio Busquets,Spain,Inter Miami CF,MF,Defensive_Midfielder,81,37,61,77,78,78,73
ricardohorta_POR,Ricardo Horta,Portugal,SC Braga,MF,Attacking_Midfielder,81,80,80,80,81,43,70
ruisilva_POR,Rui Silva,Portugal,Real Betis,GK,Goalkeeper,81,82,76,77,84,31,81
matteodarmian_ITA,Matteo Darmian,Italy,Lombardia FC,DF,Right_Back,81,72,62,75,76,80,75
jonathandavid_CAN,Jonathan David,Canada,LOSC Lille,FW,Striker,81,82,81,71,78,34,75
richarlison_BRA,Richarlison,Brazil,Spurs,FW,Striker,81,77,80,73,80,53,78
luukdejong_NET,Luuk de Jong,Netherlands,PSV,FW,Striker,81,44,80,73,73,57,80
fred_BRA,Fred,Brazil,Fenerbahçe,MF,Defensive_Midfielder,81,75,71,79,82,75,78
eberechieze_ENG,Eberechi Eze,England,Crystal Palace,MF,Attacking_Midfielder,81,78,81,78,84,49,69
youssouffofana_FRA,Youssouf Fofana,France,Milano FC,MF,Defensive_Midfielder,81,69,68,74,77,78,80
davidefrattesi_ITA,Davide Frattesi,Italy,Lombardia FC,MF,Central_Midfielder,81,80,74,78,81,71,71
conorgallagher_ENG,Conor Gallagher,England,Atlético de Madrid,MF,Central_Midfielder,81,73,75,78,78,77,81
pascalgross_GER,Pascal Gross,Germany,Borussia Dortmund,MF,Defensive_Midfielder,81,50,77,85,80,73,74
marcguehi_ENG,Marc Guehi,England,Crystal Palace,DF,Centre_Back,81,72,39,65,72,82,77
davidhancko_SLO,David Hancko,Slovakia,Feyenoord,DF,Centre_Back,81,78,66,72,74,81,80
benjaminhenrichs_GER,Benjamin Henrichs,Germany,RB Leipzig,DF,Right_Back,81,74,54,76,78,79,74
pierohincapie_ECU,Piero Hincapie,Ecuador,Leverkusen,DF,Centre_Back,81,78,40,64,72,81,80
ferdikadioglu_TUR,Ferdi Kadioglu,Turkey,Brighton,DF,Left_Back,81,88,65,75,85,75,76
daichikamada_JAP,Daichi Kamada,Japan,Crystal Palace,MF,Attacking_Midfielder,81,79,73,80,83,54,63
orkunkokcu_TUR,Orkun Kokcu,Turkey,SL Benfica,MF,Central_Midfielder,81,72,76,83,80,68,79
ezrikonsa_ENG,Ezri Konsa,England,Aston Villa,DF,Centre_Back,81,76,48,71,76,83,78
odilonkossounou_COT,Odilon Kossounou,Cote d'Ivoire,Bergamo Calcio,DF,Centre_Back,81,80,32,64,67,82,80
andrejkramaric_CRO,Andrej Kramaric,Croatia,TSG Hoffenheim,FW,Striker,81,71,83,79,84,33,73
takefusakubo_JAP,Takefusa Kubo,Japan,Real Sociedad,FW,Right_Winger,81,84,76,76,83,40,60
rubenloftus-cheek_ENG,Ruben Loftus-Cheek,England,Milano FC,MF,Central_Midfielder,81,81,76,79,82,77,83
andriylunin_UKR,Andriy Lunin,Ukraine,Real Madrid,GK,Goalkeeper,81,80,78,77,82,37,80
inigomartinez_SPA,Inigo Martinez,Spain,FC Barcelona,DF,Centre_Back,81,71,56,67,61,81,80
noussairmazraoui_MOR,Noussair Mazraoui,Morocco,Man Utd,DF,Right_Back,81,78,66,77,83,77,71
braismendez_SPA,Brais Mendez,Spain,Real Sociedad,MF,Central_Midfielder,81,71,80,82,81,65,73
alexmeret_ITA,Alex Meret,Italy,SSC Napoli,GK,Goalkeeper,81,80,78,72,84,44,83
kaorumitoma_JAP,Kaoru Mitoma,Japan,Brighton,MF,Side_Midfielder,81,84,73,75,85,57,65
fernandomuslera_URU,Fernando Muslera,Uruguay,Galatasaray,GK,Goalkeeper,81,81,81,71,80,35,82
riccardoorsolini_ITA,Riccardo Orsolini,Italy,Bologna,MF,Side_Midfielder,81,79,80,78,83,49,67
stefanortega_GER,Stefan Ortega,Germany,Manchester City,GK,Goalkeeper,81,79,77,86,84,52,81
nicolasotamendi_ARG,Nicolas Otamendi,Argentina,SL Benfica,DF,Centre_Back,81,60,57,64,59,83,83
aaronramsdale_ENG,Aaron Ramsdale,England,Southampton,GK,Goalkeeper,81,81,79,85,83,48,78
marcusrashford_ENG,Marcus Rashford,England,Man Utd,MF,Side_Midfielder,81,89,83,76,82,33,64
davidraum_GER,David Raum,Germany,RB Leipzig,DF,Left_Back,81,85,61,81,78,73,78
stefansavic_MON,Stefan Savic,Montenegro,Trabzonspor,DF,Centre_Back,81,63,35,57,57,83,79
xaverschlager_AUS,Xaver Schlager,Austria,RB Leipzig,MF,Defensive_Midfielder,81,72,70,74,78,75,79
jerdyschouten_NET,Jerdy Schouten,Netherlands,PSV,MF,Defensive_Midfielder,81,65,59,72,76,80,72
ellyesskhiri_TUN,Ellyes Skhiri,Tunisia,Frankfurt,MF,Defensive_Midfielder,81,60,73,74,75,80,76
milanskriniar_SLO,Milan Skriniar,Slovakia,Paris SG,DF,Centre_Back,81,57,45,60,65,83,80
dominicsolanke_ENG,Dominic Solanke,England,Spurs,FW,Striker,81,75,81,66,78,29,83
davidsoria_SPA,David Soria,Spain,Getafe CF,GK,Goalkeeper,81,81,79,73,82,43,80
raheemsterling_ENG,Raheem Sterling,England,Arsenal,MF,Side_Midfielder,81,85,78,75,85,42,65
dominikszoboszlai_HUN,Dominik Szoboszlai,Hungary,Liverpool,MF,Attacking_Midfielder,81,82,80,84,80,59,70
youritielemans_BEL,Youri Tielemans,Belgium,Aston Villa,MF,Central_Midfielder,81,44,79,83,79,69,70
manuelugarte_URU,Manuel Ugarte,Uruguay,Man Utd,MF,Defensive_Midfielder,81,69,65,73,77,78,80
denizundav_GER,Deniz Undav,Germany,VfB Stuttgart,FW,Striker,81,67,82,75,80,33,78
alvarovalles_SPA,Alvaro Valles,Spain,UD Las Palmas,GK,Goalkeeper,81,80,79,79,83,41,81
lucasvazquez_SPA,Lucas Vazquez,Spain,Real Madrid,DF,Right_Back,81,81,74,80,81,74,69
joeyveerman_NET,Joey Veerman,Netherlands,PSV,MF,Central_Midfielder,81,55,72,85,77,66,72
callumwilson_ENG,Callum Wilson,England,Newcastle Utd,FW,Striker,81,78,82,67,79,42,75
lamineyamal_SPA,Lamine Yamal,Spain,FC Barcelona,FW,Right_Winger,81,82,75,76,82,23,48
wilfriedzaha_COT,Wilfried Zaha,Cote d'Ivoire,OL,MF,Side_Midfielder,81,86,78,73,85,37,75
piotrzielinski_POL,Piotr Zielinski,Poland,Lombardia FC,MF,Central_Midfielder,81,78,76,80,83,71,62
jordialba_SPA,Jordi Alba,Spain,Inter Miami CF,DF,Left_Back,80,82,70,80,81,72,69
joachimandersen_DEN,Joachim Andersen,Denmark,Fulham,DF,Centre_Back,80,52,57,72,66,79,84
benjaminandre_FRA,Benjamin Andre,France,LOSC Lille,MF,Defensive_Midfielder,80,61,64,73,75,78,83
markoarnautovic_AUS,Marko Arnautovic,Austria,Lombardia FC,FW,Striker,80,70,79,78,79,44,78
fredrikaursnes_NOR,Fredrik Aursnes,Norway,SL Benfica,DF,Right_Back,80,76,66,77,80,76,81
simonbanza_CON,Simon Banza,Congo,Trabzonspor,FW,Striker,80,75,80,56,76,36,77
robertofirmino_BRA,Roberto Firmino,Brazil,Al Ahli,MF,Attacking_Midfielder,80,67,75,79,85,58,76
bradleybarcola_FRA,Bradley Barcola,France,Paris SG,FW,Left_Winger,80,88,74,75,81,34,64
harveybarnes_ENG,Harvey Barnes,England,Newcastle Utd,FW,Left_Winger,80,85,78,75,81,43,68
christophbaumgartner_AUS,Christoph Baumgartner,Austria,RB Leipzig,MF,Attacking_Midfielder,80,77,74,74,82,47,60
walterbenitez_ARG,Walter Benitez,Argentina,PSV,GK,Goalkeeper,80,79,78,72,82,37,79
goncaloinacio_POR,Goncalo Inacio,Portugal,Sporting CP,DF,Centre_Back,80,80,37,64,71,81,79
yvesbissouma_MAL,Yves Bissouma,Mali,Spurs,MF,Defensive_Midfielder,80,71,67,75,81,78,77
daleyblind_NET,Daley Blind,Netherlands,Girona FC,DF,Centre_Back,80,36,62,83,77,83,70
denisbouanga_GAB,Denis Bouanga,Gabon,LAFC,FW,Left_Winger,80,85,81,74,79,38,79
yancouto_BRA,Yan Couto,Brazil,Borussia Dortmund,MF,Side_Midfielder,80,85,61,76,81,72,64
alessandrobuongiorno_ITA,Alessandro Buongiorno,Italy,SSC Napoli,DF,Centre_Back,80,65,45,69,65,82,76
lucaschevalier_FRA,Lucas Chevalier,France,LOSC Lille,GK,Goalkeeper,80,80,79,72,83,45,78
samuelchukwueze_NIG,Samuel Chukwueze,Nigeria,Milano FC,FW,Right_Winger,80,88,74,74,83,36,61
kevindanso_AUS,Kevin Danso,Austria,RC Lens,DF,Centre_Back,80,75,32,57,62,80,85
evanilson_BRA,Evanilson,Brazil,AFC Bournemouth,FW,Striker,80,76,78,65,78,37,80
micheledigregorio_ITA,Michele Di Gregorio,Italy,Juventus,GK,Goalkeeper,80,82,78,78,82,56,82
ericdier_ENG,Eric Dier,England,FC Bayern München,DF,Centre_Back,80,58,63,70,63,81,81
jeremydoku_BEL,Jeremy Doku,Belgium,Manchester City,FW,Left_Winger,80,92,72,73,86,30,68
ederson_BRA,Ederson,Brazil,Bergamo Calcio,MF,Central_Midfielder,80,72,68,75,79,77,80
wataruendo_JAP,Wataru Endo,Japan,Liverpool,MF,Defensive_Midfielder,80,60,68,71,78,79,76
pervisestupinan_ECU,Pervis Estupinan,Ecuador,Brighton,DF,Left_Back,80,78,57,75,79,77,75
wladimirofalcone_ITA,Wladimiro Falcone,Italy,Lecce,GK,Goalkeeper,80,83,79,75,84,27,76
joaofelix_POR,Joao Felix,Portugal,Chelsea,FW,Left_Winger,80,80,78,77,84,40,67
sekofofana_COT,Seko Fofana,Cote d'Ivoire,Ettifaq FC,MF,Central_Midfielder,80,71,77,76,78,73,86
juanfoyth_ARG,Juan Foyth,Argentina,Villarreal CF,DF,Right_Back,80,71,46,71,72,81,77
pepelu_SPA,Pepelu,Spain,Valencia CF,MF,Central_Midfielder,80,68,70,80,77,75,78
nunosantos_POR,Nuno Santos,Portugal,Sporting CP,MF,Side_Midfielder,80,83,81,76,80,70,76
joegomez_ENG,Joe Gomez,England,Liverpool,DF,Centre_Back,80,82,28,71,72,80,79
albertgudmundsson_ICE,Albert Gudmundsson,Iceland,Fiorentina,FW,Striker,80,87,79,70,83,37,72
matteoguendouzi_FRA,Matteo Guendouzi,France,Latium,MF,Central_Midfielder,80,72,71,78,79,75,81
malogusto_FRA,Malo Gusto,France,Chelsea,DF,Right_Back,80,88,49,75,78,73,75
miguelgutierrez_SPA,Miguel Gutierrez,Spain,Girona FC,DF,Left_Back,80,81,64,76,80,75,72
amadouhaidara_MAL,Amadou Haidara,Mali,RB Leipzig,MF,Central_Midfielder,80,66,72,79,81,72,69
danilopereira_POR,Danilo Pereira,Portugal,Al Ittihad,DF,Centre_Back,80,50,63,70,70,80,84
jordanhenderson_ENG,Jordan Henderson,England,Ajax,MF,Defensive_Midfielder,80,64,72,81,76,75,78
mortenhjulmand_DEN,Morten Hjulmand,Denmark,Sporting CP,MF,Defensive_Midfielder,80,65,66,76,74,75,83
pierre-emilehojbjerg_DEN,Pierre-Emile Hojbjerg,Denmark,OM,MF,Defensive_Midfielder,80,50,73,76,74,77,80
bento_BRA,Bento,Brazil,Al Nassr,GK,Goalkeeper,80,79,76,77,83,28,81
dominiklivakovic_CRO,Dominik Livakovic,Croatia,Fenerbahçe,GK,Goalkeeper,80,80,76,71,83,56,80
giovanilocelso_ARG,Giovani Lo Celso,Argentina,Real Betis,MF,Attacking_Midfielder,80,69,74,81,83,68,71
davidlopez_SPA,David Lopez,Spain,Girona FC,DF,Centre_Back,80,45,60,71,66,82,75
harrymaguire_ENG,Harry Maguire,England,Man Utd,DF,Centre_Back,80,37,57,70,65,80,82
nemanjamatic_SER,Nemanja Matic,Serbia,OL,MF,Defensive_Midfielder,80,35,67,76,76,78,78
bryanmbeumo_CAM,Bryan Mbeumo,Cameroon,Brentford,FW,Right_Winger,80,84,80,74,80,49,76
facundomedina_ARG,Facundo Medina,Argentina,RC Lens,DF,Centre_Back,80,73,36,69,72,80,79
edouardmendy_SEN,Edouard Mendy,Senegal,Al Ahli,GK,Goalkeeper,80,78,77,75,81,34,79
danielmunoz_COL,Daniel Munoz,Colombia,Crystal Palace,DF,Right_Back,80,84,66,72,76,75,82
joaomario_POR,Joao Mario,Portugal,Beşiktaş,MF,Side_Midfielder,80,68,76,80,82,64,68
davidneres_BRA,David Neres,Brazil,SSC Napoli,MF,Side_Midfielder,80,86,75,75,86,43,64
alexandernubel_GER,Alexander Nubel,Germany,VfB Stuttgart,GK,Goalkeeper,80,81,76,81,82,48,78
mariopasalic_CRO,Mario Pasalic,Croatia,Bergamo Calcio,MF,Central_Midfielder,80,69,78,77,81,67,77
vangelispavlidis_GRE,Vangelis Pavlidis,Greece,SL Benfica,FW,Striker,80,75,82,67,78,44,82
matteopolitano_ITA,Matteo Politano,Italy,SSC Napoli,FW,Right_Winger,80,80,78,78,83,42,54
amirrrahmani_KOS,Amir Rrahmani,Kosovo,SSC Napoli,DF,Centre_Back,80,69,51,58,61,82,78
allansaint-maximin_FRA,Allan Saint-Maximin,France,Fenerbahçe,MF,Side_Midfielder,80,89,72,73,87,29,68
davinsonsanchez_COL,Davinson Sanchez,Colombia,Galatasaray,DF,Centre_Back,80,77,47,55,65,79,82
diegocarlos_BRA,Diego Carlos,Brazil,Aston Villa,DF,Centre_Back,80,63,47,63,67,79,76
kasperschmeichel_DEN,Kasper Schmeichel,Denmark,Celtic,GK,Goalkeeper,80,77,76,79,78,42,80
mohamedsimakan_FRA,Mohamed Simakan,France,Al Nassr,DF,Centre_Back,80,75,43,65,69,81,80
sebastianszymanski_POL,Sebastian Szymanski,Poland,Fenerbahçe,MF,Attacking_Midfielder,80,81,77,79,79,51,67
mehditaremi_IRA,Mehdi Taremi,Iran,Lombardia FC,FW,Striker,80,78,79,75,81,38,73
jamestarkowski_ENG,James Tarkowski,England,Everton,DF,Centre_Back,80,47,45,64,59,81,81
jean-clairtodibo_FRA,Jean-Clair Todibo,France,West Ham,DF,Centre_Back,80,81,47,64,69,80,78
ivantoney_ENG,Ivan Toney,England,Al Ahli,FW,Striker,80,77,81,71,75,51,81
ferrantorres_SPA,Ferran Torres,Spain,FC Barcelona,FW,Left_Winger,80,84,78,76,81,35,68
hamaritraore_MAL,Hamari Traore,Mali,Real Sociedad,DF,Right_Back,80,82,57,72,76,75,78
larsunnerstall_GER,Lars Unnerstall,Germany,FC Twente,GK,Goalkeeper,80,80,80,66,83,32,80
hansvanaken_BEL,Hans Vanaken,Belgium,Club Brugge,MF,Attacking_Midfielder,80,45,79,83,77,60,76
matswieffer_NET,Mats Wieffer,Netherlands,Brighton,MF,Defensive_Midfielder,80,70,66,74,75,76,83
axelwitsel_BEL,Axel Witsel,Belgium,Atlético de Madrid,DF,Centre_Back,80,34,63,77,75,83,75
barisalperyilmaz_TUR,Baris Alper Yilmaz,Turkey,Galatasaray,MF,Side_Midfielder,80,91,75,71,82,67,84
warrenzaire-emery_FRA,Warren Zaire-Emery,France,Paris SG,MF,Central_Midfielder,80,79,68,77,80,75,78
hakimziyech_MOR,Hakim Ziyech,Morocco,Galatasaray,MF,Side_Midfielder,80,74,77,82,80,50,66
karimadeyemi_GER,Karim Adeyemi,Germany,Borussia Dortmund,MF,Side_Midfielder,79,96,73,71,81,34,70
nayefaguerd_MOR,Nayef Aguerd,Morocco,Real Sociedad,DF,Centre_Back,79,67,50,64,64,81,75
rayanait-nouri_ALG,Rayan Ait-Nouri,Algeria,Wolves,DF,Left_Back,79,84,52,73,82,73,70
raulalbiol_SPA,Raul Albiol,Spain,Villarreal CF,DF,Centre_Back,79,33,41,62,63,83,67
alexbaena_SPA,Alex Baena,Spain,Villarreal CF,MF,Side_Midfielder,79,74,75,80,78,65,67
alexanderbah_DEN,Alexander Bah,Denmark,SL Benfica,DF,Right_Back,79,91,65,72,75,74,81
johanbakayoko_BEL,Johan Bakayoko,Belgium,PSV,FW,Right_Winger,79,86,71,70,82,33,63
leonardobalerdi_ARG,Leonardo Balerdi,Argentina,OM,DF,Centre_Back,79,64,45,62,68,80,77
everbanega_ARG,Ever Banega,Argentina,Newell's,MF,Central_Midfielder,79,52,73,81,78,73,73
abdulkerimbardakci_TUR,Abdulkerim Bardakci,Turkey,Galatasaray,DF,Centre_Back,79,61,45,71,69,79,86
yuriberchiche_SPA,Yuri Berchiche,Spain,Athletic Club,DF,Left_Back,79,79,68,74,75,77,83
stevenberghuis_NET,Steven Berghuis,Netherlands,Ajax,FW,Right_Winger,79,72,80,82,79,39,66
stevenbergwijn_NET,Steven Bergwijn,Netherlands,Al Ittihad,FW,Left_Winger,79,80,76,74,82,41,70
marcobizot_NET,Marco Bizot,Netherlands,Stade Brestois,GK,Goalkeeper,79,79,76,72,80,46,79
sachaboey_FRA,Sacha Boey,France,FC Bayern München,DF,Right_Back,79,82,55,66,77,78,80
giacomobonaventura_ITA,Giacomo Bonaventura,Italy,Al Shabab,MF,Attacking_Midfielder,79,65,78,80,80,70,64
jarradbranthwaite_ENG,Jarrad Branthwaite,England,Everton,DF,Centre_Back,79,71,37,53,59,79,77
brianbrobbey_NET,Brian Brobbey,Netherlands,Ajax,FW,Striker,79,85,76,57,73,30,80
marcinbulka_POL,Marcin Bulka,Poland,OGC Nice,GK,Goalkeeper,79,79,76,71,81,27,79
matheuscunha_BRA,Matheus Cunha,Brazil,Wolves,FW,Striker,79,84,78,76,83,44,75
mattycash_POL,Matty Cash,Poland,Aston Villa,DF,Right_Back,79,77,66,71,75,75,76
daniceballos_SPA,Dani Ceballos,Spain,Real Madrid,MF,Central_Midfielder,79,63,70,79,82,70,67
benchilwell_ENG,Ben Chilwell,England,Chelsea,DF,Left_Back,79,76,60,78,77,75,72
jordyclasie_NET,Jordy Clasie,Netherlands,AZ,MF,Defensive_Midfielder,79,57,64,79,75,72,69
dante_BRA,Dante,Brazil,OGC Nice,DF,Centre_Back,79,32,52,69,65,81,79
charlesdeketelaere_BEL,Charles De Ketelaere,Belgium,Bergamo Calcio,MF,Attacking_Midfielder,79,69,77,78,81,55,70
martenderoon_NET,Marten de Roon,Netherlands,Bergamo Calcio,MF,Central_Midfielder,79,64,71,75,75,82,83
ermedindemirovic_BOS,Ermedin Demirovic,Bosnia-Herzegovina,VfB Stuttgart,FW,Striker,79,69,81,72,77,41,79
serginodest_UNI,Sergino Dest,United States,PSV,DF,Left_Back,79,91,60,75,82,72,69
boulayedia_SEN,Boulaye Dia,Senegal,Latium,FW,Striker,79,81,80,62,77,27,75
samuellino_BRA,Samuel Lino,Brazil,Atlético de Madrid,MF,Side_Midfielder,79,83,70,73,80,51,66
lucasdigne_FRA,Lucas Digne,France,Aston Villa,DF,Left_Back,79,73,68,78,76,76,74
stoledimitrievski_NOR,Stole Dimitrievski,North Macedonia,Valencia CF,GK,Goalkeeper,79,78,80,74,79,36,78
axeldisasi_FRA,Axel Disasi,France,Chelsea,DF,Centre_Back,79,57,48,60,59,80,81
alexanderdjiku_GHA,Alexander Djiku,Ghana,Fenerbahçe,DF,Centre_Back,79,75,43,67,69,79,81
cheickdoucoure_MAL,Cheick Doucoure,Mali,Crystal Palace,MF,Defensive_Midfielder,79,65,57,70,75,76,76
hugoduro_SPA,Hugo Duro,Spain,Valencia CF,FW,Striker,79,73,79,67,76,47,75
marcusedwards_ENG,Marcus Edwards,England,Sporting CP,FW,Right_Winger,79,85,70,72,85,30,48
eljifelmas_NOR,Eljif Elmas,North Macedonia,RB Leipzig,MF,Attacking_Midfielder,79,73,72,74,82,66,67
lewisferguson_SCO,Lewis Ferguson,Scotland,Bologna,MF,Central_Midfielder,79,75,78,75,80,73,82
markflekken_NET,Mark Flekken,Netherlands,Brentford,GK,Goalkeeper,79,80,74,83,82,32,77
chrisfuhrich_GER,Chris Fuhrich,Germany,VfB Stuttgart,MF,Side_Midfielder,79,83,69,72,85,51,59
alejandrogarnacho_ARG,Alejandro Garnacho,Argentina,Man Utd,MF,Side_Midfielder,79,86,75,72,81,37,59
lutsharelgeertruida_NET,Lutsharel Geertruida,Netherlands,RB Leipzig,DF,Centre_Back,79,75,57,70,76,79,78
morgangibbs-white_ENG,Morgan Gibbs-White,England,Nott'm Forest,MF,Attacking_Midfielder,79,75,74,79,80,57,69
santiagogimenez_MEX,Santiago Gimenez,Mexico,Feyenoord,FW,Striker,79,79,80,70,76,49,75
joaoneves_POR,Joao Neves,Portugal,Paris SG,MF,Central_Midfielder,79,81,68,75,80,75,80
robingosens_GER,Robin Gosens,Germany,Fiorentina,DF,Left_Back,79,72,74,73,75,76,80
masongreenwood_ENG,Mason Greenwood,England,OM,MF,Side_Midfielder,79,83,80,75,81,36,60
sebastienhaller_COT,Sebastien Haller,Cote d'Ivoire,CD Leganés,FW,Striker,79,56,79,63,75,51,73
deanhenderson_ENG,Dean Henderson,England,Crystal Palace,GK,Goalkeeper,79,80,76,78,81,55,75
franckhonorat_FRA,Franck Honorat,France,M'gladbach,MF,Side_Midfielder,79,80,77,77,78,53,63
hirokiito_JAP,Hiroki Ito,Japan,FC Bayern München,DF,Centre_Back,79,77,57,71,72,80,75
nicolasjackson_SEN,Nicolas Jackson,Senegal,Chelsea,FW,Striker,79,83,78,65,80,40,73
curtisjones_ENG,Curtis Jones,England,Liverpool,MF,Central_Midfielder,79,68,71,75,81,70,75
irfancankahveci_TUR,Irfan Can Kahveci,Turkey,Fenerbahçe,FW,Right_Winger,79,73,79,79,80,58,66
lukasklostermann_GER,Lukas Klostermann,Germany,RB Leipzig,DF,Centre_Back,79,82,50,64,70,81,76
robinkoch_GER,Robin Koch,Germany,Frankfurt,DF,Centre_Back,79,65,38,61,65,80,76
geoffreykondogbia_CEN,Geoffrey Kondogbia,Central African Republic,OM,MF,Central_Midfielder,79,67,71,75,75,80,88
eriklamela_ARG,Erik Lamela,Argentina,AEK Athens,FW,Right_Winger,79,76,77,78,82,54,68
noalang_NET,Noa Lang,Netherlands,PSV,FW,Left_Winger,79,82,75,72,84,50,70
leekangin_KOR,Lee Kang In,"Korea, South",Paris SG,MF,Attacking_Midfielder,79,74,74,80,82,50,66
mariolemina_GAB,Mario Lemina,Gabon,Wolves,MF,Defensive_Midfielder,79,69,67,75,75,78,80
jeffersonlerma_COL,Jefferson Lerma,Colombia,Crystal Palace,MF,Defensive_Midfielder,79,72,71,71,74,77,81
philipplienhart_AUS,Philipp Lienhart,Austria,SC Freiburg,DF,Centre_Back,79,69,28,59,64,81,75
matheus_BRA,Matheus,Brazil,SC Braga,GK,Goalkeeper,79,82,75,81,80,45,77
hugolloris_FRA,Hugo Lloris,France,LAFC,GK,Goalkeeper,79,81,76,67,82,54,78
pedroneto_POR,Pedro Neto,Portugal,Chelsea,FW,Right_Winger,79,88,74,72,83,31,59
anthonylopes_POR,Anthony Lopes,Portugal,OL,GK,Goalkeeper,79,80,76,69,83,65,76
paulopez_SPA,Pau Lopez,Spain,Girona FC,GK,Goalkeeper,79,77,77,79,82,48,80
castellolukeba_FRA,Castello Lukeba,France,RB Leipzig,DF,Centre_Back,79,70,43,68,73,80,73
dodilukebakio_BEL,Dodi Lukebakio,Belgium,Sevilla FC,FW,Right_Winger,79,84,78,70,82,31,59
robertsanchez_SPA,Robert Sanchez,Spain,Chelsea,GK,Goalkeeper,79,79,77,75,80,58,79
ianmaatsen_NET,Ian Maatsen,Netherlands,Aston Villa,DF,Left_Back,79,86,65,75,81,72,63
pablomaffeo_ARG,Pablo Maffeo,Argentina,RCD Mallorca,DF,Right_Back,79,82,52,70,79,76,70
josesa_POR,Jose Sa,Portugal,Wolves,GK,Goalkeeper,79,80,75,70,81,52,78
omarmarmoush_EGY,Omar Marmoush,Egypt,Frankfurt,FW,Striker,79,89,78,66,83,32,71
arnaumartinez_SPA,Arnau Martinez,Spain,Girona FC,DF,Right_Back,79,80,50,72,74,74,70
jean-philippemateta_FRA,Jean-Philippe Mateta,France,Crystal Palace,FW,Striker,79,76,78,63,73,39,82
borjamayoral_SPA,Borja Mayoral,Spain,Getafe CF,FW,Striker,79,71,80,71,77,39,67
callummcgregor_SCO,Callum McGregor,Scotland,Celtic,MF,Defensive_Midfielder,79,79,74,77,80,71,78
nikolamilenkovic_SER,Nikola Milenkovic,Serbia,Nott'm Forest,DF,Centre_Back,79,58,45,62,62,79,82
takumiminamino_JAP,Takumi Minamino,Japan,AS Monaco,MF,Attacking_Midfielder,79,79,74,75,82,40,64
maximilianmittelstadt_GER,Maximilian Mittelstadt,Germany,VfB Stuttgart,DF,Left_Back,79,74,62,72,77,77,72
hidemasamorita_JAP,Hidemasa Morita,Japan,Sporting CP,MF,Central_Midfielder,79,69,72,76,79,74,77
florentino_POR,Florentino,Portugal,SL Benfica,MF,Defensive_Midfielder,79,55,47,65,73,79,78
hanymukhtar_GER,Hany Mukhtar,Germany,Nashville SC,MF,Attacking_Midfielder,79,82,75,77,80,44,64
nordimukiele_FRA,Nordi Mukiele,France,Leverkusen,DF,Right_Back,79,77,49,68,71,80,80
juanmusso_ARG,Juan Musso,Argentina,Atlético de Madrid,GK,Goalkeeper,79,79,77,73,82,44,81
galeno_BRA,Galeno,Brazil,FC Porto,MF,Side_Midfielder,79,93,76,70,82,38,68
matto'riley_DEN,Matt O'Riley,Denmark,Brighton,MF,Central_Midfielder,79,69,77,80,77,67,76
jonasomlin_SWI,Jonas Omlin,Switzerland,M'gladbach,GK,Goalkeeper,79,79,77,76,82,52,75
ayozeperez_SPA,Ayoze Perez,Spain,Villarreal CF,MF,Side_Midfielder,79,78,73,76,82,58,65
mattiaperin_ITA,Mattia Perin,Italy,Juventus,GK,Goalkeeper,79,79,79,71,81,57,79
ethanpinnock_JAM,Ethan Pinnock,Jamaica,Brentford,DF,Centre_Back,79,67,36,56,61,81,83
yeremypino_SPA,Yeremy Pino,Spain,Villarreal CF,MF,Side_Midfielder,79,76,73,76,79,38,46
soufianerahimi_MOR,Soufiane Rahimi,Morocco,Al Ain FC,MF,Side_Midfielder,79,85,77,73,78,38,66
goncaloramos_POR,Goncalo Ramos,Portugal,Paris SG,FW,Striker,79,76,77,64,77,47,81
antoneerobinson_UNI,Antonee Robinson,United States,Fulham,DF,Left_Back,79,88,46,71,77,74,77
kaku_PAR,Kaku,Paraguay,Al Ain FC,MF,Attacking_Midfielder,79,81,72,81,80,52,64
valentinrongier_FRA,Valentin Rongier,France,OM,MF,Defensive_Midfielder,79,65,65,75,78,75,78
frederikronnow_DEN,Frederik Ronnow,Denmark,Union Berlin,GK,Goalkeeper,79,79,79,69,81,47,78
geronimorulli_ARG,Geronimo Rulli,Argentina,OM,GK,Goalkeeper,79,78,76,80,81,54,79
julianryerson_NOR,Julian Ryerson,Norway,Borussia Dortmund,DF,Right_Back,79,75,63,70,76,76,80
papematarsarr_SEN,Pape Matar Sarr,Senegal,Spurs,MF,Defensive_Midfielder,79,70,65,75,78,76,75
gianlucascamacca_ITA,Gianluca Scamacca,Italy,Bergamo Calcio,FW,Striker,79,65,81,67,74,36,74
