Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
antoniorudiger_GER,Antonio Rudiger,Germany,Real Madrid,DF,Centre_Back,88,82,55,73,70,86,86
antoniosilva_POR,Antonio Silva,Portugal,SL Benfica,DF,Centre_Back,79,80,37,64,69,79,80
antonkade_GER,Anton Kade,Germany,FC Basel 1893,MF,Side_Midfielder,66,76,63,58,69,25,54
antonstach_GER,Anton Stach,Germany,TSG Hoffenheim,MF,Central_Midfielder,77,73,68,74,72,77,80
aotanaka_JAP,Ao Tanaka,Japan,Leeds United,MF,Defensive_Midfielder,73,68,67,69,72,70,70
archiegoodwin_AUS,Archie Goodwin,Australia,Adelaide United,FW,Striker,59,71,59,47,59,31,57
archiegray_ENG,Archie Gray,England,Spurs,MF,Defensive_Midfielder,73,75,60,70,74,70,72
ardonjashari_SWI,Ardon Jashari,Switzerland,Club Brugge,MF,Defensive_Midfielder,73,68,64,71,72,68,80
arijanetmuric_KOS,Arijanet Muric,Kosovo,Ipswich,GK,Goalkeeper,75,76,73,79,77,45,74
armandlauriente_FRA,Armand Lauriente,France,Sassuolo,FW,Left_Winger,78,80,76,75,80,35,61
armandobroja_ALB,Armando Broja,Albania,Everton,FW,Striker,73,74,73,53,72,30,75
armandosadiku_ALB,Armando Sadiku,Albania,FC Goa,FW,Striker,68,65,69,50,63,38,65
arnaudbodart_BEL,Arnaud Bodart,Belgium,Standard Liège,GK,Goalkeeper,74,77,71,69,74,55,74
arnaudkalimuendo_FRA,Arnaud Kalimuendo,France,Stade Rennais FC,FW,Striker,77,80,76,60,78,29,67
arnaumartinez_SPA,Arnau Martinez,Spain,Girona FC,DF,Right_Back,79,80,50,72,74,74,70
arnautenas_SPA,Arnau Tenas,Spain,Paris SG,GK,Goalkeeper,74,73,70,80,77,52,72
arneengels_BEL,Arne Engels,Belgium,Celtic,MF,Central_Midfielder,72,71,64,73,74,63,72
arounasangante_SEN,Arouna Sangante,Senegal,Havre AC,DF,Centre_Back,73,58,34,59,59,73,75
arsenzakharyan_RUS,Arsen Zakharyan,Russia,Real Sociedad,MF,Side_Midfielder,74,79,70,74,72,53,60
artembondarenko_UKR,Artem Bondarenko,Ukraine,Shakhtar Donetsk,MF,Attacking_Midfielder,75,75,69,71,75,63,64
artemdovbyk_UKR,Artem Dovbyk,Ukraine,AS Roma,FW,Striker,84,84,85,69,79,34,81
arthuratta_FRA,Arthur Atta,France,Udinese,MF,Attacking_Midfielder,68,73,55,63,70,62,72
arthurcabral_BRA,Arthur Cabral,Brazil,SL Benfica,FW,Striker,78,71,78,64,76,32,79
arthurdesmas_FRA,Arthur Desmas,France,Havre AC,GK,Goalkeeper,75,75,72,72,76,36,73
arthurmasuaku_CON,Arthur Masuaku,Congo,Beşiktaş,DF,Left_Back,76,78,61,73,78,70,79
arthurokonkwo_ENG,Arthur Okonkwo,England,Wrexham,GK,Goalkeeper,66,65,65,63,66,44,67
arthurtheate_BEL,Arthur Theate,Belgium,Frankfurt,DF,Centre_Back,77,71,40,55,59,78,80
arthurvermeeren_BEL,Arthur Vermeeren,Belgium,RB Leipzig,MF,Defensive_Midfielder,76,75,55,75,77,71,69
aschrafelmahdioui_NET,Aschraf El Mahdioui,Netherlands,Al Taawoun,MF,Defensive_Midfielder,78,65,55,74,73,70,75
ashleywestwood_ENG,Ashley Westwood,England,Charlotte FC,MF,Defensive_Midfielder,74,54,64,75,71,70,73
ashleyyoung_ENG,Ashley Young,England,Everton,DF,Right_Back,73,60,64,75,74,72,70
assanceesay_GAM,Assan Ceesay,Gambia,Damac FC,FW,Striker,69,84,70,57,64,33,69
assanouedraogo_GER,Assan Ouedraogo,Germany,RB Leipzig,MF,Attacking_Midfielder,69,77,56,60,76,45,69
augustobatalla_ARG,Augusto Batalla,Argentina,Rayo Vallecano,GK,Goalkeeper,76,77,73,74,78,43,74
aureleamenda_SWI,Aurele Amenda,Switzerland,Frankfurt,DF,Centre_Back,70,72,27,51,47,67,82
aurelientchouameni_FRA,Aurelien Tchouameni,France,Real Madrid,MF,Defensive_Midfielder,85,73,69,79,78,82,82
austontrusty_UNI,Auston Trusty,United States,Celtic,DF,Centre_Back,72,76,47,56,61,70,80
axeldisasi_FRA,Axel Disasi,France,Chelsea,DF,Centre_Back,79,57,48,60,59,80,81
axelwitsel_BEL,Axel Witsel,Belgium,Atlético de Madrid,DF,Centre_Back,80,34,63,77,75,83,75
ayaseueda_JAP,Ayase Ueda,Japan,Feyenoord,FW,Striker,74,75,75,57,68,28,70
aymanelwafi_MOR,Ayman El Wafi,Morocco,FC Lugano,DF,Centre_Back,63,55,33,53,60,62,68
aymericlaporte_SPA,Aymeric Laporte,Spain,Al Nassr,DF,Centre_Back,83,55,50,74,70,85,76
aynsleypears_ENG,Aynsley Pears,England,Blackburn Rovers,GK,Goalkeeper,68,70,64,65,72,45,65
ayoubelkaabi_MOR,Ayoub El Kaabi,Morocco,Olympiacos FC,FW,Striker,78,80,80,61,74,46,70
ayrtoncosta_ARG,Ayrton Costa,Argentina,Royal Antwerp FC,DF,Left_Back,72,71,46,62,64,72,72
ayumuseko_JAP,Ayumu Seko,Japan,GC Zürich,DF,Centre_Back,66,56,36,52,56,67,71
azormatusiwa_NET,Azor Matusiwa,Netherlands,Stade Rennais FC,MF,Defensive_Midfielder,76,51,49,65,70,74,79
azzedineounahi_MOR,Azzedine Ounahi,Morocco,Panathinaikos,MF,Central_Midfielder,75,64,63,73,77,63,66
badredinebouanani_ALG,Badredine Bouanani,Algeria,OGC Nice,FW,Right_Winger,69,71,64,68,71,31,51
baejunho_KOR,Bae Jun Ho,"Korea, South",Stoke City,MF,Side_Midfielder,71,71,61,68,73,36,55
bafodediakite_FRA,Bafode Diakite,France,LOSC Lille,DF,Centre_Back,77,75,41,63,70,76,77
baileypeacock-farrell_NOR,Bailey Peacock-Farrell,Northern Ireland,Birmingham City,GK,Goalkeeper,70,70,70,71,71,60,69
baileyrice_SCO,Bailey Rice,Scotland,Rangers,MF,Defensive_Midfielder,59,52,39,56,62,53,54
bajungdarboe_UNI,Bajung Darboe,United States,LAFC,MF,Central_Midfielder,57,55,39,52,58,49,54
baltasarrodriguez_ARG,Baltasar Rodriguez,Argentina,Racing Club,MF,Attacking_Midfielder,70,74,60,68,73,52,48
baltazar_BRA,Baltazar,Brazil,FC Sion,MF,Defensive_Midfielder,66,67,54,62,68,61,68
bambadieng_SEN,Bamba Dieng,Senegal,Angers SCO,FW,Striker,72,79,73,60,70,33,60
bartlomiejdragowski_POL,Bartlomiej Dragowski,Poland,Panathinaikos,GK,Goalkeeper,75,77,71,70,77,37,72
bartoszmrozek_POL,Bartosz Mrozek,Poland,Lech Poznań,GK,Goalkeeper,68,69,67,63,70,38,69
bartoszslisz_POL,Bartosz Slisz,Poland,Atlanta United,MF,Central_Midfielder,70,70,54,66,67,65,73
bartvanrooij_NET,Bart van Rooij,Netherlands,FC Twente,DF,Right_Back,69,78,36,59,66,62,63
bartverbruggen_NET,Bart Verbruggen,Netherlands,Brighton,GK,Goalkeeper,76,78,72,74,81,56,69
bashirhumphreys_ENG,Bashir Humphreys,England,Burnley,DF,Centre_Back,68,62,35,58,59,68,68
bastientoma_SWI,Bastien Toma,Switzerland,FC St. Gallen,MF,Central_Midfielder,68,64,63,66,72,63,67
batistamendy_FRA,Batista Mendy,France,Trabzonspor,MF,Defensive_Midfielder,73,62,58,66,68,73,80
benatprados_SPA,Benat Prados,Spain,Athletic Club,MF,Central_Midfielder,76,70,62,74,76,75,76
benbreretondiaz_CHI,Ben Brereton Diaz,Chile,Southampton,FW,Left_Winger,73,80,73,66,73,41,78
bencabango_WAL,Ben Cabango,Wales,Swansea City,DF,Centre_Back,70,62,28,47,52,70,75
benchilwell_ENG,Ben Chilwell,England,Chelsea,DF,Left_Back,79,76,60,78,77,75,72
bendavies_ENG,Ben Davies,England,Birmingham City,DF,Centre_Back,71,66,39,59,64,72,72
bendeguzbolla_HUN,Bendeguz Bolla,Hungary,SK Rapid,DF,Right_Back,67,78,54,60,68,60,65
bendoak_SCO,Ben Doak,Scotland,Middlesbrough,FW,Right_Winger,66,89,56,53,70,28,52
benedicthollerbach_GER,Benedict Hollerbach,Germany,Union Berlin,FW,Striker,72,84,72,62,74,27,72
bengaruccio_AUS,Ben Garuccio,Australia,Western United,DF,Left_Back,68,81,52,62,66,61,70
benibaningime_CON,Beni Baningime,Congo,Hearts,MF,Defensive_Midfielder,71,48,52,63,70,69,68
benietraore_COT,Benie Traore,Cote d'Ivoire,FC Basel 1893,FW,Striker,68,86,65,54,75,32,63
benjaminandre_FRA,Benjamin Andre,France,LOSC Lille,MF,Defensive_Midfielder,80,61,64,73,75,78,83
benjaminhenrichs_GER,Benjamin Henrichs,Germany,RB Leipzig,DF,Right_Back,81,74,54,76,78,79,74
benjaminlecomte_FRA,Benjamin Lecomte,France,Montpellier,GK,Goalkeeper,77,76,75,77,76,41,75
benjaminnygren_SWE,Benjamin Nygren,Sweden,FC Nordsjælland,FW,Striker,68,69,67,65,69,22,63
benjaminpavard_FRA,Benjamin Pavard,France,Lombardia FC,DF,Centre_Back,84,75,67,75,75,86,81
benjaminsesko_SLO,Benjamin Sesko,Slovenia,RB Leipzig,FW,Striker,79,85,78,63,77,46,78
benjamintahirovic_BOS,Benjamin Tahirovic,Bosnia-Herzegovina,Ajax,MF,Defensive_Midfielder,70,54,50,65,68,64,72
benjohnson_ENG,Ben Johnson,England,Ipswich,DF,Right_Back,73,72,40,63,68,73,71
benmee_ENG,Ben Mee,England,Brentford,DF,Centre_Back,78,45,42,54,57,82,76
benoitbadiashile_FRA,Benoit Badiashile,France,Chelsea,DF,Centre_Back,78,62,47,67,60,78,77
bensheaf_ENG,Ben Sheaf,England,Coventry City,MF,Defensive_Midfielder,75,54,47,71,71,74,74
bento_BRA,Bento,Brazil,Al Nassr,GK,Goalkeeper,80,79,76,77,83,28,81
benwaine_NEW,Ben Waine,New Zealand,Mansfield Town,FW,Striker,64,82,63,55,63,44,75
benwarland_AUS,Ben Warland,Australia,Brisbane Roar,DF,Centre_Back,61,38,34,47,46,60,73
benwilmot_ENG,Ben Wilmot,England,Stoke City,DF,Centre_Back,69,54,39,55,59,70,72
beratozdemir_TUR,Berat Ozdemir,Turkey,Başakşehir,MF,Central_Midfielder,72,71,60,70,69,69,76
berkankutlu_TUR,Berkan Kutlu,Turkey,Galatasaray,MF,Central_Midfielder,71,78,63,62,68,71,77
berkeozer_TUR,Berke Ozer,Turkey,Eyüpspor,GK,Goalkeeper,68,66,68,65,71,24,65
bernardosilva_POR,Bernardo Silva,Portugal,Manchester City,MF,Central_Midfielder,88,75,78,86,92,71,69
berndleno_GER,Bernd Leno,Germany,Fulham,GK,Goalkeeper,82,83,79,76,84,53,82
bertrandtraore_BUR,Bertrand Traore,Burkina Faso,Ajax,FW,Right_Winger,76,76,72,72,81,45,62
bilalbayazit_TUR,Bilal Bayazit,Turkey,Kayserispor,GK,Goalkeeper,70,69,65,62,73,24,70
bilalelkhannouss_MOR,Bilal El Khannouss,Morocco,Leicester City,MF,Attacking_Midfielder,76,71,60,78,81,37,56
bilalnadir_MOR,Bilal Nadir,Morocco,OM,MF,Central_Midfielder,63,58,52,61,63,57,59
billtuiloma_NEW,Bill Tuiloma,New Zealand,Charlotte FC,DF,Centre_Back,65,62,54,63,59,63,74
billygilmour_SCO,Billy Gilmour,Scotland,SSC Napoli,MF,Defensive_Midfielder,75,60,58,75,76,70,62
birgermeling_NOR,Birger Meling,Norway,F.C. København,DF,Left_Back,73,79,55,68,72,69,66
bjornmeijer_NET,Bjorn Meijer,Netherlands,Club Brugge,DF,Left_Back,73,70,62,68,67,70,82
blairspittal_SCO,Blair Spittal,Scotland,Hearts,MF,Central_Midfielder,68,75,67,68,70,55,67
bobbyclark_ENG,Bobby Clark,England,RB Salzburg,MF,Central_Midfielder,62,68,54,62,69,50,56
bodehidalgo_UNI,Bode Hidalgo,United States,Real Salt Lake,DF,Right_Back,62,77,43,45,66,58,58
borismatic_SER,Boris Matic,Serbia,Wolfsberger AC,DF,Right_Back,57,69,27,35,54,55,51
borjamayoral_SPA,Borja Mayoral,Spain,Getafe CF,FW,Striker,79,71,80,71,77,39,67
boubacarkamara_FRA,Boubacar Kamara,France,Aston Villa,MF,Defensive_Midfielder,82,66,54,74,75,83,80
boubakarysoumare_FRA,Boubakary Soumare,France,Leicester City,MF,Defensive_Midfielder,75,67,56,73,74,70,77
boulayedia_SEN,Boulaye Dia,Senegal,Latium,FW,Striker,79,81,80,62,77,27,75
bozhidarkraev_BUL,Bozhidar Kraev,Bulgaria,WS Wanderers,FW,Right_Winger,68,71,66,65,70,47,73
bradcollins_ENG,Brad Collins,England,Coventry City,GK,Goalkeeper,69,70,64,71,70,43,69
bradleybarcola_FRA,Bradley Barcola,France,Paris SG,FW,Left_Winger,80,88,74,75,81,34,64
bradleylocko_FRA,Bradley Locko,France,Stade Brestois,DF,Left_Back,77,75,51,64,73,75,70
bradstuver_UNI,Brad Stuver,United States,Austin FC,GK,Goalkeeper,68,68,68,66,69,47,68
braianojeda_PAR,Braian Ojeda,Paraguay,Real Salt Lake,MF,Defensive_Midfielder,70,67,54,64,72,66,69
braianromero_ARG,Braian Romero,Argentina,Vélez Sarsfield,FW,Striker,71,84,69,63,75,54,75
braismendez_SPA,Brais Mendez,Spain,Real Sociedad,MF,Central_Midfielder,81,71,80,82,81,65,73
brancovandenboomen_NET,Branco van den Boomen,Netherlands,Ajax,MF,Central_Midfielder,76,51,75,83,69,64,72
brandonaguilera_COS,Brandon Aguilera,Costa Rica,Rio Ave FC,MF,Attacking_Midfielder,65,60,55,63,65,46,49
brandonborrello_AUS,Brandon Borrello,Australia,WS Wanderers,FW,Striker,69,73,69,65,71,44,76
brandonbye_UNI,Brandon Bye,United States,New England,DF,Right_Back,71,77,58,61,65,68,73
brandonmechele_BEL,Brandon Mechele,Belgium,Club Brugge,DF,Centre_Back,75,51,39,51,53,79,77
brandonthomas-asante_GHA,Brandon Thomas-Asante,Ghana,Coventry City,FW,Striker,70,83,69,58,70,31,74
brandtbronico_UNI,Brandt Bronico,United States,Charlotte FC,MF,Central_Midfielder,67,67,59,63,67,64,72
brayancortes_CHI,Brayan Cortes,Chile,Colo-Colo,GK,Goalkeeper,74,73,73,74,76,48,71
brayangil_EL ,Brayan Gil,El Salvador,Deportes Tolima,FW,Striker,68,66,70,45,64,21,71
brechtdejaegere_BEL,Brecht Dejaegere,Belgium,KV Kortrijk,MF,Central_Midfielder,74,67,69,74,74,67,70
breelembolo_SWI,Breel Embolo,Switzerland,AS Monaco,FW,Striker,77,78,77,70,74,51,80
bremer_BRA,Bremer,Brazil,Juventus,DF,Centre_Back,86,82,50,58,66,86,85
brendanhines-ike_UNI,Brendan Hines-Ike,United States,Austin FC,DF,Centre_Back,64,53,53,54,58,64,73
brendenaaronson_UNI,Brenden Aaronson,United States,Leeds United,MF,Attacking_Midfielder,73,79,65,69,77,55,59
brianaguirre_ARG,Brian Aguirre,Argentina,Boca Juniors,FW,Left_Winger,68,73,61,62,71,32,59
brianbrobbey_NET,Brian Brobbey,Netherlands,Ajax,FW,Striker,79,85,76,57,73,30,80
briangutierrez_UNI,Brian Gutierrez,United States,Chicago Fire FC,MF,Side_Midfielder,67,67,61,63,69,39,58
briankaltak_VAN,Brian Kaltak,Vanuatu,Central Coast,DF,Centre_Back,70,84,54,55,55,64,87
brianwhite_UNI,Brian White,United States,Whitecaps FC,FW,Striker,71,75,70,55,70,47,72
bricesamba_FRA,Brice Samba,France,RC Lens,GK,Goalkeeper,82,79,83,80,84,53,81
brightosayi-samuel_NIG,Bright Osayi-Samuel,Nigeria,Fenerbahçe,DF,Right_Back,76,93,58,63,78,68,82
brookenorton-cuffy_ENG,Brooke Norton-Cuffy,England,Genoa,DF,Right_Back,67,80,39,58,69,60,70
brookslennon_UNI,Brooks Lennon,United States,Atlanta United,DF,Right_Back,68,73,62,70,65,59,70
brunofernandes_POR,Bruno Fernandes,Portugal,Man Utd,MF,Attacking_Midfielder,87,70,85,88,83,65,75
brunoguimaraes_BRA,Bruno Guimaraes,Brazil,Newcastle Utd,MF,Defensive_Midfielder,85,68,75,83,84,79,83
brunoonyemaechi_NIG,Bruno Onyemaechi,Nigeria,Boavista FC,DF,Left_Back,71,81,42,58,63,69,72
brunopetkovic_CRO,Bruno Petkovic,Croatia,Dinamo Zagreb,FW,Striker,77,72,74,78,78,40,76
brunovarela_CAB,Bruno Varela,Cabo Verde,Vitória SC,GK,Goalkeeper,75,75,73,69,76,39,73
bryanheynen_BEL,Bryan Heynen,Belgium,KRC Genk,MF,Central_Midfielder,77,62,73,75,75,73,77
bryanmbeumo_CAM,Bryan Mbeumo,Cameroon,Brentford,FW,Right_Winger,80,84,80,74,80,49,76
bryanreynolds_UNI,Bryan Reynolds,United States,KVC Westerlo,DF,Right_Back,71,70,47,64,69,66,74
bryceduke_UNI,Bryce Duke,United States,CF Montréal,MF,Attacking_Midfielder,67,68,58,69,71,46,58
bukayosaka_ENG,Bukayo Saka,England,Arsenal,FW,Right_Winger,87,85,83,81,88,60,70
cadenclark_UNI,Caden Clark,United States,CF Montréal,MF,Attacking_Midfielder,65,78,61,62,68,46,60
caglarsoyuncu_TUR,Caglar Soyuncu,Turkey,Fenerbahçe,DF,Centre_Back,78,69,47,59,65,77,78
caiohenrique_BRA,Caio Henrique,Brazil,AS Monaco,DF,Left_Back,78,77,58,78,78,72,66
calebokoli_ITA,Caleb Okoli,Italy,Leicester City,DF,Centre_Back,72,43,30,46,53,72,80
calebwiley_UNI,Caleb Wiley,United States,Strasbourg,DF,Left_Back,68,76,52,63,72,62,63
calegari_BRA,Calegari,Brazil,FC Famalicão,DF,Right_Back,68,81,33,59,67,61,58
calemnieuwenhof_AUS,Calem Nieuwenhof,Australia,Hearts,MF,Central_Midfielder,68,76,61,63,69,65,68
callanelliot_NEW,Callan Elliot,New Zealand,Auckland FC,DF,Right_Back,62,76,48,57,64,54,64
callumdoyle_ENG,Callum Doyle,England,Norwich,DF,Centre_Back,72,58,37,66,68,72,75
callummcgregor_SCO,Callum McGregor,Scotland,Celtic,MF,Defensive_Midfielder,79,79,74,77,80,71,78
callumtalbot_AUS,Callum Talbot,Australia,Melbourne City,DF,Right_Back,64,78,42,57,63,57,67
callumtimmins_AUS,Callum Timmins,Australia,Newcastle Jets,MF,Central_Midfielder,61,68,60,57,60,56,73
callumwilson_ENG,Callum Wilson,England,Newcastle Utd,FW,Striker,81,78,82,67,79,42,75
calvinbassey_NIG,Calvin Bassey,Nigeria,Fulham,DF,Centre_Back,76,82,44,62,67,74,86
calvinstengs_NET,Calvin Stengs,Netherlands,Feyenoord,MF,Attacking_Midfielder,77,71,69,78,78,54,66
calvinverdonk_IND,Calvin Verdonk,Indonesia,N.E.C. Nijmegen,DF,Left_Back,71,79,58,66,66,68,69
cameronarcher_ENG,Cameron Archer,England,Southampton,FW,Striker,75,77,75,59,74,25,68
cameronburgess_AUS,Cameron Burgess,Australia,Ipswich,DF,Centre_Back,72,51,37,56,54,72,80
cameroncarter-vickers_UNI,Cameron Carter-Vickers,United States,Celtic,DF,Centre_Back,77,80,33,59,70,75,84
cameronhowieson_NEW,Cameron Howieson,New Zealand,Auckland FC,MF,Central_Midfielder,62,70,59,61,62,54,67
cameronpuertas_SPA,Cameron Puertas,Spain,Al Qadisiyah,MF,Central_Midfielder,78,74,75,79,79,69,75
canbozdogan_GER,Can Bozdogan,Germany,FC Utrecht,MF,Central_Midfielder,69,61,66,68,74,62,66
canuzun_TUR,Can Uzun,Turkey,Frankfurt,MF,Attacking_Midfielder,72,70,72,65,75,24,63
caoimhinkelleher_IRE,Caoimhin Kelleher,Ireland,Liverpool,GK,Goalkeeper,77,76,74,77,78,43,76
carlensarcus_HAI,Carlens Arcus,Haiti,Angers SCO,DF,Right_Back,68,75,43,63,64,61,73
carloboukhalfa_GER,Carlo Boukhalfa,Germany,FC St. Pauli,MF,Attacking_Midfielder,66,66,61,62,66,60,73
carloholse_DEN,Carlo Holse,Denmark,Samsunspor,MF,Side_Midfielder,70,78,63,66,72,53,66
carlosbaleba_CAM,Carlos Baleba,Cameroon,Brighton,MF,Defensive_Midfielder,73,77,50,65,74,68,77
carloscoronel_PAR,Carlos Coronel,Paraguay,Red Bulls,GK,Goalkeeper,72,71,70,73,73,39,71
carloscuesta_COL,Carlos Cuesta,Colombia,KRC Genk,DF,Centre_Back,72,76,28,52,62,71,74
carlosforbs_POR,Carlos Forbs,Portugal,Wolves,FW,Left_Winger,70,90,67,62,70,36,54
carlosizquierdoz_ARG,Carlos Izquierdoz,Argentina,Lanús,DF,Centre_Back,74,48,53,52,53,73,83
carlosmiguel_BRA,Carlos Miguel,Brazil,Nott'm Forest,GK,Goalkeeper,73,71,74,69,71,17,73
carlossoler_SPA,Carlos Soler,Spain,West Ham,MF,Central_Midfielder,78,75,75,79,78,70,71
carlrushworth_ENG,Carl Rushworth,England,Hull City,GK,Goalkeeper,72,72,70,71,73,55,71
carltonmorris_ENG,Carlton Morris,England,Luton Town,FW,Striker,74,73,74,58,69,34,77
carneychukwuemeka_ENG,Carney Chukwuemeka,England,Chelsea,MF,Attacking_Midfielder,72,65,65,68,76,50,63
casemiro_BRA,Casemiro,Brazil,Man Utd,MF,Defensive_Midfielder,84,38,74,77,69,82,82
casparjander_GER,Caspar Jander,Germany,1. FC Nürnberg,MF,Central_Midfielder,66,76,47,65,70,61,66
caspertengstedt_DEN,Casper Tengstedt,Denmark,Hellas Verona,FW,Striker,72,83,70,63,68,36,71
castellolukeba_FRA,Castello Lukeba,France,RB Leipzig,DF,Centre_Back,79,70,43,68,73,80,73
catalincabuz_ROM,Catalin Cabuz,Romania,FC Hermannstadt,GK,Goalkeeper,67,69,62,62,72,35,63
cedricbakambu_CON,Cedric Bakambu,Congo,Real Betis,FW,Striker,75,77,74,66,72,36,62
cedricitten_SWI,Cedric Itten,Switzerland,BSC Young Boys,FW,Striker,73,69,73,62,67,36,80
cedrickipre_COT,Cedric Kipre,Cote d'Ivoire,Stade de Reims,DF,Centre_Back,75,68,35,49,55,73,85
cedricteuchert_GER,Cedric Teuchert,Germany,St. Louis CITY SC,FW,Striker,71,70,72,60,73,35,65
cedriczesiger_SWI,Cedric Zesiger,Switzerland,VfL Wolfsburg,DF,Centre_Back,74,67,43,57,61,73,80
cengizunder_TUR,Cengiz Under,Turkey,Fenerbahçe,FW,Right_Winger,76,77,75,76,78,38,58
cenktosun_TUR,Cenk Tosun,Turkey,Fenerbahçe,FW,Striker,74,66,75,67,71,36,72
cephasmalele_SWI,Cephas Malele,Switzerland,Shanghai Shenhua,FW,Striker,70,84,67,48,68,33,83
cesararaujo_URU,Cesar Araujo,Uruguay,Orlando City,MF,Defensive_Midfielder,69,65,53,56,63,63,70
cesarecasadei_ITA,Cesare Casadei,Italy,Chelsea,MF,Central_Midfielder,71,66,69,70,70,65,70
cesarmontes_MEX,Cesar Montes,Mexico,UD Almería,DF,Centre_Back,74,57,46,60,63,73,79
cesartarrega_SPA,Cesar Tarrega,Spain,Valencia CF,DF,Centre_Back,71,63,40,52,52,71,73
cezarymiszta_POL,Cezary Miszta,Poland,Rio Ave FC,GK,Goalkeeper,66,67,65,64,70,34,66
chadiriad_MOR,Chadi Riad,Morocco,Crystal Palace,DF,Centre_Back,72,62,32,54,54,72,74
charalamposkostoulas_GRE,Charalampos Kostoulas,Greece,Olympiacos FC,FW,Striker,64,68,63,53,61,35,64
charlesdeketelaere_BEL,Charles De Ketelaere,Belgium,Bergamo Calcio,MF,Attacking_Midfielder,79,69,77,78,81,55,70
charlespickel_CON,Charles Pickel,Congo,Cremonese,MF,Defensive_Midfielder,70,63,57,65,68,65,81
charlesvanhoutte_BEL,Charles Vanhoutte,Belgium,R. Union St.-G.,MF,Central_Midfielder,72,57,61,64,72,68,77
charliecresswell_ENG,Charlie Cresswell,England,Toulouse FC,DF,Centre_Back,72,52,30,50,55,72,74
charliehughes_ENG,Charlie Hughes,England,Hull City,DF,Centre_Back,67,60,32,51,56,67,70
cheadams_SCO,Che Adams,Scotland,Torino,FW,Striker,75,79,76,62,74,40,76
cheickdoucoure_MAL,Cheick Doucoure,Mali,Crystal Palace,MF,Defensive_Midfielder,79,65,57,70,75,76,76
cheikhniasse_SEN,Cheikh Niasse,Senegal,BSC Young Boys,MF,Defensive_Midfielder,72,61,44,61,67,71,75
cherndour_ITA,Cher Ndour,Italy,Beşiktaş,MF,Central_Midfielder,69,55,62,69,69,58,70
cheveyotsawa_SWI,Cheveyo Tsawa,Switzerland,FC Zürich,MF,Attacking_Midfielder,55,62,41,59,55,45,48
choguesung_KOR,Cho Gue Sung,"Korea, South",FC Midtjylland,FW,Striker,72,78,71,52,68,30,79
chohyuntaek_KOR,Cho Hyun Taek,"Korea, South",Gimcheon Sangmu,DF,Left_Back,62,72,39,52,61,57,61
choijun_KOR,Choi Jun,"Korea, South",FC Seoul,DF,Right_Back,71,79,50,66,67,63,72
choyoungwook_KOR,Cho Young Wook,"Korea, South",FC Seoul,FW,Striker,66,81,66,57,69,29,68
chrisbedia_COT,Chris Bedia,Cote d'Ivoire,Hull City,FW,Striker,71,68,71,54,67,33,78
chrisbrady_UNI,Chris Brady,United States,Chicago Fire FC,GK,Goalkeeper,68,72,64,62,73,29,66
chriscadden_SCO,Chris Cadden,Scotland,Hibernian,DF,Right_Back,66,70,58,64,66,60,73
chrisdurkin_UNI,Chris Durkin,United States,St. Louis CITY SC,MF,Central_Midfielder,66,56,59,66,64,63,68
chrislainmatsima_FRA,Chrislain Matsima,France,FC Augsburg,DF,Centre_Back,70,73,34,48,55,69,70
chrisrichards_UNI,Chris Richards,United States,Crystal Palace,DF,Centre_Back,76,71,27,59,61,76,74
chrisrigg_ENG,Chris Rigg,England,Sunderland,MF,Central_Midfielder,61,61,54,60,65,52,57
chrissmalling_ENG,Chris Smalling,England,Al Fayha,DF,Centre_Back,82,54,47,58,61,85,79
christiaanravych_BEL,Christiaan Ravych,Belgium,Cercle Brugge,DF,Centre_Back,68,46,28,51,58,68,65
christianbenteke_BEL,Christian Benteke,Belgium,D.C. United,FW,Striker,74,46,75,62,67,32,77
christianfruchtl_GER,Christian Fruchtl,Germany,Lecce,GK,Goalkeeper,70,73,68,67,71,24,66
christiangytkjaer_DEN,Christian Gytkjaer,Denmark,Venezia,FW,Striker,70,50,73,57,68,33,66
christiankabasele_BEL,Christian Kabasele,Belgium,Udinese,DF,Centre_Back,71,50,50,51,59,71,71
christiankouame_COT,Christian Kouame,Cote d'Ivoire,Fiorentina,FW,Striker,76,79,72,68,77,40,70
christianmawissa_FRA,Christian Mawissa,France,AS Monaco,DF,Centre_Back,72,65,31,54,62,73,73
christiannorgaard_DEN,Christian Norgaard,Denmark,Brentford,MF,Defensive_Midfielder,77,52,60,70,69,76,78
christianordonez_ARG,Christian Ordonez,Argentina,Vélez Sarsfield,MF,Defensive_Midfielder,70,83,45,64,67,65,73
christianpulisic_UNI,Christian Pulisic,United States,Milano FC,FW,Right_Winger,83,88,82,78,86,37,63
christianramirez_UNI,Christian Ramirez,United States,Columbus Crew,FW,Striker,68,60,68,55,65,30,73
christianwitzig_SWI,Christian Witzig,Switzerland,FC St. Gallen,MF,Central_Midfielder,71,68,62,71,71,62,69
christophbaumgartner_AUS,Christoph Baumgartner,Austria,RB Leipzig,MF,Attacking_Midfielder,80,77,74,74,82,47,60
christopheroperi_COT,Christopher Operi,Cote d'Ivoire,Havre AC,DF,Left_Back,74,77,61,69,72,68,71
christophertrimmel_AUS,Christopher Trimmel,Austria,Union Berlin,DF,Right_Back,75,69,65,74,68,74,79
