Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
romelulukaku_BEL,Romelu Lukaku,Belgium,SSC Napoli,FW,Striker,82,79,82,73,74,38,82
gianlucamancini_ITA,Gianluca Mancini,Italy,AS Roma,DF,Centre_Back,82,71,45,56,64,83,85
johnmcginn_SCO,John McGinn,Scotland,Aston Villa,MF,Central_Midfielder,82,68,77,80,82,78,85
aleksandarmitrovic_SER,Aleksandar Mitrovic,Serbia,Al Hilal,FW,Striker,82,64,82,62,73,28,88
nahuelmolina_ARG,Nahuel Molina,Argentina,Atlético de Madrid,DF,Right_Back,82,85,67,75,78,78,71
savinho_BRA,Savinho,Brazil,Manchester City,FW,Left_Winger,82,88,72,77,84,30,53
thomasmuller_GER,Thomas Muller,Germany,FC Bayern München,MF,Attacking_Midfielder,82,57,82,83,79,55,68
darwinnunez_URU,Darwin Nunez,Uruguay,Liverpool,FW,Striker,82,90,80,72,78,46,86
michaelolise_FRA,Michael Olise,France,FC Bayern München,MF,Side_Midfielder,82,80,77,82,84,53,56
oyarzabal_SPA,Oyarzabal,Spain,Real Sociedad,FW,Striker,82,77,83,81,82,42,63
thomaspartey_GHA,Thomas Partey,Ghana,Arsenal,MF,Defensive_Midfielder,82,62,71,80,77,79,82
tijjanireijnders_NET,Tijjani Reijnders,Netherlands,Milano FC,MF,Central_Midfielder,82,80,76,80,84,73,74
fabianruiz_SPA,Fabian Ruiz,Spain,Paris SG,MF,Central_Midfielder,82,54,76,80,80,75,72
bricesamba_FRA,Brice Samba,France,RC Lens,GK,Goalkeeper,82,79,83,80,84,53,81
sancet_SPA,Sancet,Spain,Athletic Club,MF,Attacking_Midfielder,82,73,77,80,84,70,82
jadonsancho_ENG,Jadon Sancho,England,Chelsea,MF,Side_Midfielder,82,79,69,78,89,32,50
fabianschar_SWI,Fabian Schar,Switzerland,Newcastle Utd,DF,Centre_Back,82,51,68,77,74,84,79
patrikschick_CZE,Patrik Schick,Czech Republic,Leverkusen,FW,Striker,82,74,81,71,81,37,76
lukeshaw_ENG,Luke Shaw,England,Man Utd,DF,Left_Back,82,75,57,82,78,81,78
malcom_BRA,Malcom,Brazil,Al Hilal,MF,Attacking_Midfielder,82,84,79,79,84,43,72
chrissmalling_ENG,Chris Smalling,England,Al Fayha,DF,Centre_Back,82,54,47,58,61,85,79
alexandersorloth_NOR,Alexander Sorloth,Norway,Atlético de Madrid,FW,Striker,82,79,82,70,76,36,85
andersontalisca_BRA,Anderson Talisca,Brazil,Al Nassr,MF,Side_Midfielder,82,79,84,78,83,53,75
luissuarez_URU,Luis Suarez,Uruguay,Inter Miami CF,FW,Striker,82,64,85,78,77,41,75
niklassule_GER,Niklas Sule,Germany,Borussia Dortmund,DF,Centre_Back,82,70,51,67,64,83,79
kevintrapp_GER,Kevin Trapp,Germany,Frankfurt,GK,Goalkeeper,82,82,80,76,84,46,79
destinyudogie_ITA,Destiny Udogie,Italy,Spurs,DF,Left_Back,82,88,65,74,80,78,80
dayotupamecano_FRA,Dayot Upamecano,France,FC Bayern München,DF,Centre_Back,82,81,45,63,73,81,85
mickyvandeven_NET,Micky van de Ven,Netherlands,Spurs,DF,Centre_Back,82,88,47,64,71,83,81
raphaelvarane_FRA,Raphael Varane,France,Como,DF,Centre_Back,82,73,49,64,69,83,77
inakiwilliams_GHA,Inaki Williams,Ghana,Athletic Club,MF,Side_Midfielder,82,94,81,72,80,45,84
lucianoacosta_ARG,Luciano Acosta,Argentina,FC Cincinnati,MF,Attacking_Midfielder,81,79,73,76,85,46,56
edsonalvarez_MEX,Edson Alvarez,Mexico,West Ham,MF,Defensive_Midfielder,81,66,58,69,72,83,87
yeray_SPA,Yeray,Spain,Athletic Club,DF,Centre_Back,81,64,49,70,65,83,76
waldemaranton_GER,Waldemar Anton,Germany,Borussia Dortmund,DF,Centre_Back,81,69,46,65,67,81,83
alphonseareola_FRA,Alphonse Areola,France,West Ham,GK,Goalkeeper,81,82,77,74,83,55,80
marcoasensio_SPA,Marco Asensio,Spain,Paris SG,FW,Right_Winger,81,76,79,81,83,43,63
balde_SPA,Balde,Spain,FC Barcelona,DF,Left_Back,81,91,48,73,78,75,64
rodrigobentancur_URU,Rodrigo Bentancur,Uruguay,Spurs,MF,Central_Midfielder,81,67,68,80,82,79,76
alexberenguer_SPA,Alex Berenguer,Spain,Athletic Club,MF,Side_Midfielder,81,85,75,75,83,64,68
sergiobusquets_SPA,Sergio Busquets,Spain,Inter Miami CF,MF,Defensive_Midfielder,81,37,61,77,78,78,73
bryancristante_ITA,Bryan Cristante,Italy,AS Roma,MF,Central_Midfielder,81,55,74,78,75,78,84
ricardohorta_POR,Ricardo Horta,Portugal,SC Braga,MF,Attacking_Midfielder,81,80,80,80,81,43,70
ruisilva_POR,Rui Silva,Portugal,Real Betis,GK,Goalkeeper,81,82,76,77,84,31,81
matteodarmian_ITA,Matteo Darmian,Italy,Lombardia FC,DF,Right_Back,81,72,62,75,76,80,75
jonathandavid_CAN,Jonathan David,Canada,LOSC Lille,FW,Striker,81,82,81,71,78,34,75
richarlison_BRA,Richarlison,Brazil,Spurs,FW,Striker,81,77,80,73,80,53,78
luukdejong_NET,Luuk de Jong,Netherlands,PSV,FW,Striker,81,44,80,73,73,57,80
fred_BRA,Fred,Brazil,Fenerbahçe,MF,Defensive_Midfielder,81,75,71,79,82,75,78
eberechieze_ENG,Eberechi Eze,England,Crystal Palace,MF,Attacking_Midfielder,81,78,81,78,84,49,69
youssouffofana_FRA,Youssouf Fofana,France,Milano FC,MF,Defensive_Midfielder,81,69,68,74,77,78,80
davidefrattesi_ITA,Davide Frattesi,Italy,Lombardia FC,MF,Central_Midfielder,81,80,74,78,81,71,71
remofreuler_SWI,Remo Freuler,Switzerland,Bologna,MF,Defensive_Midfielder,81,60,72,76,77,77,74
conorgallagher_ENG,Conor Gallagher,England,Atlético de Madrid,MF,Central_Midfielder,81,73,75,78,78,77,81
alexandrgolovin_RUS,Alexandr Golovin,Russia,AS Monaco,MF,Side_Midfielder,81,77,77,80,83,61,68
pascalgross_GER,Pascal Gross,Germany,Borussia Dortmund,MF,Defensive_Midfielder,81,50,77,85,80,73,74
marcguehi_ENG,Marc Guehi,England,Crystal Palace,DF,Centre_Back,81,72,39,65,72,82,77
davidhancko_SLO,David Hancko,Slovakia,Feyenoord,DF,Centre_Back,81,78,66,72,74,81,80
benjaminhenrichs_GER,Benjamin Henrichs,Germany,RB Leipzig,DF,Right_Back,81,74,54,76,78,79,74
pierohincapie_ECU,Piero Hincapie,Ecuador,Leverkusen,DF,Centre_Back,81,78,40,64,72,81,80
ferdikadioglu_TUR,Ferdi Kadioglu,Turkey,Brighton,DF,Left_Back,81,88,65,75,85,75,76
daichikamada_JAP,Daichi Kamada,Japan,Crystal Palace,MF,Attacking_Midfielder,81,79,73,80,83,54,63
presnelkimpembe_FRA,Presnel Kimpembe,France,Paris SG,DF,Centre_Back,81,74,43,67,69,81,82
orkunkokcu_TUR,Orkun Kokcu,Turkey,SL Benfica,MF,Central_Midfielder,81,72,76,83,80,68,79
ezrikonsa_ENG,Ezri Konsa,England,Aston Villa,DF,Centre_Back,81,76,48,71,76,83,78
odilonkossounou_COT,Odilon Kossounou,Cote d'Ivoire,Bergamo Calcio,DF,Centre_Back,81,80,32,64,67,82,80
andrejkramaric_CRO,Andrej Kramaric,Croatia,TSG Hoffenheim,FW,Striker,81,71,83,79,84,33,73
takefusakubo_JAP,Takefusa Kubo,Japan,Real Sociedad,FW,Right_Winger,81,84,76,76,83,40,60
rubenloftus-cheek_ENG,Ruben Loftus-Cheek,England,Milano FC,MF,Central_Midfielder,81,81,76,79,82,77,83
andriylunin_UKR,Andriy Lunin,Ukraine,Real Madrid,GK,Goalkeeper,81,80,78,77,82,37,80
inigomartinez_SPA,Inigo Martinez,Spain,FC Barcelona,DF,Centre_Back,81,71,56,67,61,81,80
noussairmazraoui_MOR,Noussair Mazraoui,Morocco,Man Utd,DF,Right_Back,81,78,66,77,83,77,71
braismendez_SPA,Brais Mendez,Spain,Real Sociedad,MF,Central_Midfielder,81,71,80,82,81,65,73
alexmeret_ITA,Alex Meret,Italy,SSC Napoli,GK,Goalkeeper,81,80,78,72,84,44,83
arkadiuszmilik_POL,Arkadiusz Milik,Poland,Juventus,FW,Striker,81,56,82,72,77,40,72
kaorumitoma_JAP,Kaoru Mitoma,Japan,Brighton,MF,Side_Midfielder,81,84,73,75,85,57,65
fernandomuslera_URU,Fernando Muslera,Uruguay,Galatasaray,GK,Goalkeeper,81,81,81,71,80,35,82
riccardoorsolini_ITA,Riccardo Orsolini,Italy,Bologna,MF,Side_Midfielder,81,79,80,78,83,49,67
stefanortega_GER,Stefan Ortega,Germany,Manchester City,GK,Goalkeeper,81,79,77,86,84,52,81
nicolasotamendi_ARG,Nicolas Otamendi,Argentina,SL Benfica,DF,Centre_Back,81,60,57,64,59,83,83
isipalazon_SPA,Isi Palazon,Spain,Rayo Vallecano,MF,Side_Midfielder,81,84,78,79,81,39,64
aaronramsdale_ENG,Aaron Ramsdale,England,Southampton,GK,Goalkeeper,81,81,79,85,83,48,78
marcusrashford_ENG,Marcus Rashford,England,Man Utd,MF,Side_Midfielder,81,89,83,76,82,33,64
davidraum_GER,David Raum,Germany,RB Leipzig,DF,Left_Back,81,85,61,81,78,73,78
stefansavic_MON,Stefan Savic,Montenegro,Trabzonspor,DF,Centre_Back,81,63,35,57,57,83,79
xaverschlager_AUS,Xaver Schlager,Austria,RB Leipzig,MF,Defensive_Midfielder,81,72,70,74,78,75,79
jerdyschouten_NET,Jerdy Schouten,Netherlands,PSV,MF,Defensive_Midfielder,81,65,59,72,76,80,72
ellyesskhiri_TUN,Ellyes Skhiri,Tunisia,Frankfurt,MF,Defensive_Midfielder,81,60,73,74,75,80,76
milanskriniar_SLO,Milan Skriniar,Slovakia,Paris SG,DF,Centre_Back,81,57,45,60,65,83,80
dominicsolanke_ENG,Dominic Solanke,England,Spurs,FW,Striker,81,75,81,66,78,29,83
davidsoria_SPA,David Soria,Spain,Getafe CF,GK,Goalkeeper,81,81,79,73,82,43,80
raheemsterling_ENG,Raheem Sterling,England,Arsenal,MF,Side_Midfielder,81,85,78,75,85,42,65
dominikszoboszlai_HUN,Dominik Szoboszlai,Hungary,Liverpool,MF,Attacking_Midfielder,81,82,80,84,80,59,70
youritielemans_BEL,Youri Tielemans,Belgium,Aston Villa,MF,Central_Midfielder,81,44,79,83,79,69,70
manuelugarte_URU,Manuel Ugarte,Uruguay,Man Utd,MF,Defensive_Midfielder,81,69,65,73,77,78,80
denizundav_GER,Deniz Undav,Germany,VfB Stuttgart,FW,Striker,81,67,82,75,80,33,78
alvarovalles_SPA,Alvaro Valles,Spain,UD Las Palmas,GK,Goalkeeper,81,80,79,79,83,41,81
lucasvazquez_SPA,Lucas Vazquez,Spain,Real Madrid,DF,Right_Back,81,81,74,80,81,74,69
joeyveerman_NET,Joey Veerman,Netherlands,PSV,MF,Central_Midfielder,81,55,72,85,77,66,72
vivian_SPA,Vivian,Spain,Athletic Club,DF,Centre_Back,81,79,48,57,69,82,81
callumwilson_ENG,Callum Wilson,England,Newcastle Utd,FW,Striker,81,78,82,67,79,42,75
lamineyamal_SPA,Lamine Yamal,Spain,FC Barcelona,FW,Right_Winger,81,82,75,76,82,23,48
wilfriedzaha_COT,Wilfried Zaha,Cote d'Ivoire,OL,MF,Side_Midfielder,81,86,78,73,85,37,75
piotrzielinski_POL,Piotr Zielinski,Poland,Lombardia FC,MF,Central_Midfielder,81,78,76,80,83,71,62
zubimendi_SPA,Zubimendi,Spain,Real Sociedad,MF,Defensive_Midfielder,81,64,67,75,77,78,71
salemaldawsari_SAU,Salem Al Dawsari,Saudi Arabia,Al Hilal,MF,Side_Midfielder,80,85,75,72,84,52,80
alialmusrati_LIB,Ali Al Musrati,Libya,Beşiktaş,MF,Defensive_Midfielder,80,62,66,71,71,78,84
jordialba_SPA,Jordi Alba,Spain,Inter Miami CF,DF,Left_Back,80,82,70,80,81,72,69
tobyalderweireld_BEL,Toby Alderweireld,Belgium,Royal Antwerp FC,DF,Centre_Back,80,50,61,74,66,81,82
joachimandersen_DEN,Joachim Andersen,Denmark,Fulham,DF,Centre_Back,80,52,57,72,66,79,84
benjaminandre_FRA,Benjamin Andre,France,LOSC Lille,MF,Defensive_Midfielder,80,61,64,73,75,78,83
markoarnautovic_AUS,Marko Arnautovic,Austria,Lombardia FC,FW,Striker,80,70,79,78,79,44,78
maximilianarnold_GER,Maximilian Arnold,Germany,VfL Wolfsburg,MF,Defensive_Midfielder,80,63,79,79,77,76,76
fredrikaursnes_NOR,Fredrik Aursnes,Norway,SL Benfica,DF,Right_Back,80,76,66,77,80,76,81
simonbanza_CON,Simon Banza,Congo,Trabzonspor,FW,Striker,80,75,80,56,76,36,77
robertofirmino_BRA,Roberto Firmino,Brazil,Al Ahli,MF,Attacking_Midfielder,80,67,75,79,85,58,76
bradleybarcola_FRA,Bradley Barcola,France,Paris SG,FW,Left_Winger,80,88,74,75,81,34,64
harveybarnes_ENG,Harvey Barnes,England,Newcastle Utd,FW,Left_Winger,80,85,78,75,81,43,68
christophbaumgartner_AUS,Christoph Baumgartner,Austria,RB Leipzig,MF,Attacking_Midfielder,80,77,74,74,82,47,60
walterbenitez_ARG,Walter Benitez,Argentina,PSV,GK,Goalkeeper,80,79,78,72,82,37,79
goncaloinacio_POR,Goncalo Inacio,Portugal,Sporting CP,DF,Centre_Back,80,80,37,64,71,81,79
yvesbissouma_MAL,Yves Bissouma,Mali,Spurs,MF,Defensive_Midfielder,80,71,67,75,81,78,77
daleyblind_NET,Daley Blind,Netherlands,Girona FC,DF,Centre_Back,80,36,62,83,77,83,70
denisbouanga_GAB,Denis Bouanga,Gabon,LAFC,FW,Left_Winger,80,85,81,74,79,38,79
yancouto_BRA,Yan Couto,Brazil,Borussia Dortmund,MF,Side_Midfielder,80,85,61,76,81,72,64
alessandrobuongiorno_ITA,Alessandro Buongiorno,Italy,SSC Napoli,DF,Centre_Back,80,65,45,69,65,82,76
davidecalabria_ITA,Davide Calabria,Italy,Milano FC,DF,Right_Back,80,78,57,70,76,79,71
lucaschevalier_FRA,Lucas Chevalier,France,LOSC Lille,GK,Goalkeeper,80,80,79,72,83,45,78
samuelchukwueze_NIG,Samuel Chukwueze,Nigeria,Milano FC,FW,Right_Winger,80,88,74,74,83,36,61
jonathanclauss_FRA,Jonathan Clauss,France,OGC Nice,DF,Right_Back,80,88,69,76,78,73,69
kevindanso_AUS,Kevin Danso,Austria,RC Lens,DF,Centre_Back,80,75,32,57,62,80,85
evanilson_BRA,Evanilson,Brazil,AFC Bournemouth,FW,Striker,80,76,78,65,78,37,80
demarcos_SPA,De Marcos,Spain,Athletic Club,DF,Right_Back,80,79,64,74,75,77,78
micheledigregorio_ITA,Michele Di Gregorio,Italy,Juventus,GK,Goalkeeper,80,82,78,78,82,56,82
ericdier_ENG,Eric Dier,England,FC Bayern München,DF,Centre_Back,80,58,63,70,63,81,81
jeremydoku_BEL,Jeremy Doku,Belgium,Manchester City,FW,Left_Winger,80,92,72,73,86,30,68
ederson_BRA,Ederson,Brazil,Bergamo Calcio,MF,Central_Midfielder,80,72,68,75,79,77,80
wataruendo_JAP,Wataru Endo,Japan,Liverpool,MF,Defensive_Midfielder,80,60,68,71,78,79,76
pervisestupinan_ECU,Pervis Estupinan,Ecuador,Brighton,DF,Left_Back,80,78,57,75,79,77,75
wladimirofalcone_ITA,Wladimiro Falcone,Italy,Lecce,GK,Goalkeeper,80,83,79,75,84,27,76
joaofelix_POR,Joao Felix,Portugal,Chelsea,FW,Left_Winger,80,80,78,77,84,40,67
suso_SPA,Suso,Spain,Sevilla FC,MF,Side_Midfielder,80,72,76,80,83,32,51
sekofofana_COT,Seko Fofana,Cote d'Ivoire,Ettifaq FC,MF,Central_Midfielder,80,71,77,76,78,73,86
juanfoyth_ARG,Juan Foyth,Argentina,Villarreal CF,DF,Right_Back,80,71,46,71,72,81,77
javigalan_SPA,Javi Galan,Spain,Atlético de Madrid,DF,Left_Back,80,79,56,74,79,77,72
pepelu_SPA,Pepelu,Spain,Valencia CF,MF,Central_Midfielder,80,68,70,80,77,75,78
nunosantos_POR,Nuno Santos,Portugal,Sporting CP,MF,Side_Midfielder,80,83,81,76,80,70,76
joegomez_ENG,Joe Gomez,England,Liverpool,DF,Centre_Back,80,82,28,71,72,80,79
nicolasgonzalez_ARG,Nicolas Gonzalez,Argentina,Juventus,FW,Right_Winger,80,85,76,73,83,45,62
mariogotze_GER,Mario Gotze,Germany,Frankfurt,MF,Attacking_Midfielder,80,55,74,83,83,55,69
vincenzogrifo_ITA,Vincenzo Grifo,Italy,SC Freiburg,MF,Side_Midfielder,80,69,77,82,81,43,64
nemanjagudelj_SER,Nemanja Gudelj,Serbia,Sevilla FC,DF,Centre_Back,80,54,73,78,70,79,85
albertgudmundsson_ICE,Albert Gudmundsson,Iceland,Fiorentina,FW,Striker,80,87,79,70,83,37,72
matteoguendouzi_FRA,Matteo Guendouzi,France,Latium,MF,Central_Midfielder,80,72,71,78,79,75,81
malogusto_FRA,Malo Gusto,France,Chelsea,DF,Right_Back,80,88,49,75,78,73,75
miguelgutierrez_SPA,Miguel Gutierrez,Spain,Girona FC,DF,Left_Back,80,81,64,76,80,75,72
amadouhaidara_MAL,Amadou Haidara,Mali,RB Leipzig,MF,Central_Midfielder,80,66,72,79,81,72,69
danilopereira_POR,Danilo Pereira,Portugal,Al Ittihad,DF,Centre_Back,80,50,63,70,70,80,84
jordanhenderson_ENG,Jordan Henderson,England,Ajax,MF,Defensive_Midfielder,80,64,72,81,76,75,78
mortenhjulmand_DEN,Morten Hjulmand,Denmark,Sporting CP,MF,Defensive_Midfielder,80,65,66,76,74,75,83
pierre-emilehojbjerg_DEN,Pierre-Emile Hojbjerg,Denmark,OM,MF,Defensive_Midfielder,80,50,73,76,74,77,80
ibanez_BRA,Ibanez,Brazil,Al Ahli,DF,Centre_Back,80,85,32,45,60,81,82
bento_BRA,Bento,Brazil,Al Nassr,GK,Goalkeeper,80,79,76,77,83,28,81
thomaslemar_FRA,Thomas Lemar,France,Atlético de Madrid,MF,Central_Midfielder,80,81,77,81,83,67,64
dominiklivakovic_CRO,Dominik Livakovic,Croatia,Fenerbahçe,GK,Goalkeeper,80,80,76,71,83,56,80
giovanilocelso_ARG,Giovani Lo Celso,Argentina,Real Betis,MF,Attacking_Midfielder,80,69,74,81,83,68,71
davidlopez_SPA,David Lopez,Spain,Girona FC,DF,Centre_Back,80,45,60,71,66,82,75
harrymaguire_ENG,Harry Maguire,England,Man Utd,DF,Centre_Back,80,37,57,70,65,80,82
reinildo_MOZ,Reinildo,Mozambique,Atlético de Madrid,DF,Left_Back,80,84,55,68,75,78,79
ivanmartin_SPA,Ivan Martin,Spain,Girona FC,MF,Attacking_Midfielder,80,75,75,79,81,68,63
nemanjamatic_SER,Nemanja Matic,Serbia,OL,MF,Defensive_Midfielder,80,35,67,76,76,78,78
bryanmbeumo_CAM,Bryan Mbeumo,Cameroon,Brentford,FW,Right_Winger,80,84,80,74,80,49,76
facundomedina_ARG,Facundo Medina,Argentina,RC Lens,DF,Centre_Back,80,73,36,69,72,80,79
edouardmendy_SEN,Edouard Mendy,Senegal,Al Ahli,GK,Goalkeeper,80,78,77,75,81,34,79
driesmertens_BEL,Dries Mertens,Belgium,Galatasaray,MF,Attacking_Midfielder,80,68,78,81,81,43,50
danielmunoz_COL,Daniel Munoz,Colombia,Crystal Palace,DF,Right_Back,80,84,66,72,76,75,82
vedatmuriqi_KOS,Vedat Muriqi,Kosovo,RCD Mallorca,FW,Striker,80,53,82,63,73,29,82
joaomario_POR,Joao Mario,Portugal,Beşiktaş,MF,Side_Midfielder,80,68,76,80,82,64,68
jesusnavas_SPA,Jesus Navas,Spain,Sevilla FC,DF,Right_Back,80,81,68,79,80,76,55
davidneres_BRA,David Neres,Brazil,SSC Napoli,MF,Side_Midfielder,80,86,75,75,86,43,64
alexandernubel_GER,Alexander Nubel,Germany,VfB Stuttgart,GK,Goalkeeper,80,81,76,81,82,48,78
mariopasalic_CRO,Mario Pasalic,Croatia,Bergamo Calcio,MF,Central_Midfielder,80,69,78,77,81,67,77
vangelispavlidis_GRE,Vangelis Pavlidis,Greece,SL Benfica,FW,Striker,80,75,82,67,78,44,82
matteopolitano_ITA,Matteo Politano,Italy,SSC Napoli,FW,Right_Winger,80,80,78,78,83,42,54
ivanrakitic_CRO,Ivan Rakitic,Croatia,Hajduk Split,MF,Central_Midfielder,80,48,79,83,77,74,70
amirrrahmani_KOS,Amir Rrahmani,Kosovo,SSC Napoli,DF,Centre_Back,80,69,51,58,61,82,78
ruizdegalarreta_SPA,Ruiz de Galarreta,Spain,Athletic Club,MF,Defensive_Midfielder,80,72,65,77,79,77,76
allansaint-maximin_FRA,Allan Saint-Maximin,France,Fenerbahçe,MF,Side_Midfielder,80,89,72,73,87,29,68
davinsonsanchez_COL,Davinson Sanchez,Colombia,Galatasaray,DF,Centre_Back,80,77,47,55,65,79,82
diegocarlos_BRA,Diego Carlos,Brazil,Aston Villa,DF,Centre_Back,80,63,47,63,67,79,76
tejisavanier_FRA,Teji Savanier,France,Montpellier,MF,Attacking_Midfielder,80,60,76,84,82,68,68
kasperschmeichel_DEN,Kasper Schmeichel,Denmark,Celtic,GK,Goalkeeper,80,77,76,79,78,42,80
williamcarvalho_POR,William Carvalho,Portugal,Real Betis,MF,Defensive_Midfielder,80,37,68,78,76,76,84
mohamedsimakan_FRA,Mohamed Simakan,France,Al Nassr,DF,Centre_Back,80,75,43,65,69,81,80
sebastianszymanski_POL,Sebastian Szymanski,Poland,Fenerbahçe,MF,Attacking_Midfielder,80,81,77,79,79,51,67
mehditaremi_IRA,Mehdi Taremi,Iran,Lombardia FC,FW,Striker,80,78,79,75,81,38,73
jamestarkowski_ENG,James Tarkowski,England,Everton,DF,Centre_Back,80,47,45,64,59,81,81
jean-clairtodibo_FRA,Jean-Clair Todibo,France,West Ham,DF,Centre_Back,80,81,47,64,69,80,78
ivantoney_ENG,Ivan Toney,England,Al Ahli,FW,Striker,80,77,81,71,75,51,81
ferrantorres_SPA,Ferran Torres,Spain,FC Barcelona,FW,Left_Winger,80,84,78,76,81,35,68
hamaritraore_MAL,Hamari Traore,Mali,Real Sociedad,DF,Right_Back,80,82,57,72,76,75,78
larsunnerstall_GER,Lars Unnerstall,Germany,FC Twente,GK,Goalkeeper,80,80,80,66,83,32,80
andresilva_POR,Andre Silva,Portugal,RB Leipzig,FW,Striker,80,74,80,71,81,46,77
hansvanaken_BEL,Hans Vanaken,Belgium,Club Brugge,MF,Attacking_Midfielder,80,45,79,83,77,60,76
jordanveretout_FRA,Jordan Veretout,France,OL,MF,Central_Midfielder,80,75,75,78,79,75,80
timowerner_GER,Timo Werner,Germany,Spurs,MF,Side_Midfielder,80,91,79,69,80,35,69
matswieffer_NET,Mats Wieffer,Netherlands,Brighton,MF,Defensive_Midfielder,80,70,66,74,75,76,83
axelwitsel_BEL,Axel Witsel,Belgium,Atlético de Madrid,DF,Centre_Back,80,34,63,77,75,83,75
barisalperyilmaz_TUR,Baris Alper Yilmaz,Turkey,Galatasaray,MF,Side_Midfielder,80,91,75,71,82,67,84
warrenzaire-emery_FRA,Warren Zaire-Emery,France,Paris SG,MF,Central_Midfielder,80,79,68,77,80,75,78
andre-franckzamboanguissa_CAM,Andre-Franck Zambo Anguissa,Cameroon,SSC Napoli,MF,Defensive_Midfielder,80,75,67,71,76,77,88
lucaszelarayan_ARM,Lucas Zelarayan,Armenia,Al Fateh,MF,Attacking_Midfielder,80,71,77,79,83,46,67
hakimziyech_MOR,Hakim Ziyech,Morocco,Galatasaray,MF,Side_Midfielder,80,74,77,82,80,50,66
zubeldia_SPA,Zubeldia,Spain,Real Sociedad,DF,Centre_Back,80,78,63,74,73,80,82
karimadeyemi_GER,Karim Adeyemi,Germany,Borussia Dortmund,MF,Side_Midfielder,79,96,73,71,81,34,70
nayefaguerd_MOR,Nayef Aguerd,Morocco,Real Sociedad,DF,Centre_Back,79,67,50,64,64,81,75
rayanait-nouri_ALG,Rayan Ait-Nouri,Algeria,Wolves,DF,Left_Back,79,84,52,73,82,73,70
raulalbiol_SPA,Raul Albiol,Spain,Villarreal CF,DF,Centre_Back,79,33,41,62,63,83,67
kepa_SPA,Kepa,Spain,AFC Bournemouth,GK,Goalkeeper,79,78,77,83,82,40,77
emilaudero_ITA,Emil Audero,Italy,Como,GK,Goalkeeper,79,80,74,73,83,53,76
ezequielavila_ARG,Ezequiel Avila,Argentina,Real Betis,FW,Striker,79,77,80,65,77,45,85
azpilicueta_SPA,Azpilicueta,Spain,Atlético de Madrid,DF,Centre_Back,79,59,55,76,72,81,74
alexbaena_SPA,Alex Baena,Spain,Villarreal CF,MF,Side_Midfielder,79,74,75,80,78,65,67
alexanderbah_DEN,Alexander Bah,Denmark,SL Benfica,DF,Right_Back,79,91,65,72,75,74,81
johanbakayoko_BEL,Johan Bakayoko,Belgium,PSV,FW,Right_Winger,79,86,71,70,82,33,63
leonardobalerdi_ARG,Leonardo Balerdi,Argentina,OM,DF,Centre_Back,79,64,45,62,68,80,77
everbanega_ARG,Ever Banega,Argentina,Newell's,MF,Central_Midfielder,79,52,73,81,78,73,73
abdulkerimbardakci_TUR,Abdulkerim Bardakci,Turkey,Galatasaray,DF,Centre_Back,79,61,45,71,69,79,86
yuriberchiche_SPA,Yuri Berchiche,Spain,Athletic Club,DF,Left_Back,79,79,68,74,75,77,83
stevenberghuis_NET,Steven Berghuis,Netherlands,Ajax,FW,Right_Winger,79,72,80,82,79,39,66
stevenbergwijn_NET,Steven Bergwijn,Netherlands,Al Ittihad,FW,Left_Winger,79,80,76,74,82,41,70
cristianobiraghi_ITA,Cristiano Biraghi,Italy,Fiorentina,DF,Left_Back,79,72,69,78,76,76,73
marcobizot_NET,Marco Bizot,Netherlands,Stade Brestois,GK,Goalkeeper,79,79,76,72,80,46,79
sachaboey_FRA,Sacha Boey,France,FC Bayern München,DF,Right_Back,79,82,55,66,77,78,80
giacomobonaventura_ITA,Giacomo Bonaventura,Italy,Al Shabab,MF,Attacking_Midfielder,79,65,78,80,80,70,64
jarradbranthwaite_ENG,Jarrad Branthwaite,England,Everton,DF,Centre_Back,79,71,37,53,59,79,77
brianbrobbey_NET,Brian Brobbey,Netherlands,Ajax,FW,Striker,79,85,76,57,73,30,80
marcinbulka_POL,Marcin Bulka,Poland,OGC Nice,GK,Goalkeeper,79,79,76,71,81,27,79
matheuscunha_BRA,Matheus Cunha,Brazil,Wolves,FW,Striker,79,84,78,76,83,44,75
mattycash_POL,Matty Cash,Poland,Aston Villa,DF,Right_Back,79,77,66,71,75,75,76
valentincastellanos_ARG,Valentin Castellanos,Argentina,Latium,FW,Striker,79,72,79,69,75,42,77
catena_SPA,Catena,Spain,CA Osasuna,DF,Centre_Back,79,65,39,63,53,80,78
daniceballos_SPA,Dani Ceballos,Spain,Real Madrid,MF,Central_Midfielder,79,63,70,79,82,70,67
benchilwell_ENG,Ben Chilwell,England,Chelsea,DF,Left_Back,79,76,60,78,77,75,72
jordyclasie_NET,Jordy Clasie,Netherlands,AZ,MF,Defensive_Midfielder,79,57,64,79,75,72,69
dante_BRA,Dante,Brazil,OGC Nice,DF,Centre_Back,79,32,52,69,65,81,79
charlesdeketelaere_BEL,Charles De Ketelaere,Belgium,Bergamo Calcio,MF,Attacking_Midfielder,79,69,77,78,81,55,70
martenderoon_NET,Marten de Roon,Netherlands,Bergamo Calcio,MF,Central_Midfielder,79,64,71,75,75,82,83
romaindelcastillo_FRA,Romain Del Castillo,France,Stade Brestois,FW,Right_Winger,79,84,76,78,81,42,65
